Name,Group Number,Day,Dates,Start Time,End Time,Location,Type,Teacher
SIN6032-Ete2024-A,0,Mardi,Du 6 mai 2024 au 21 jun. 2024,16h30,19h20,N/A,Classe virtuelle synchrone,N/A
SIN6042-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 25 sept. 2024,12h30,15h20,Ferdinand-Vandry 1855,Classe virtuelle synchrone,Marie-Soleil Hardy
SIN6042-Automne2023-B,0,Mardi,Du 10 oct. 2023 au 14 nov. 2023,8h30,11h20,Ferdinand-Vandry 1211,En classe,N/A
SIN6042-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,9h,11h50,Ferdinand-Vandry 1226,En classe,N/A
SIN6053-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 17 sept. 2024,8h30,11h20,Ferdinand-Vandry 1853,En classe,Marie-Soleil Hardy
SIN6053-Ete2023-B,0,Mardi,N/A,9h,11h50,Ferdinand-Vandry 1269,En classe,N/A
SIN6053-Ete2022-C,0,Mardi,Du 2 mai 2022 au 17 jun. 2022,9h,11h50,Ferdinand-Vandry 1296,Sur Internet,N/A
SIN6071-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,N/A
SIN6071-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,N/A
SIN6071-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Stage,N/A
SIN6072-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,N/A
SIN6072-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,N/A
SIN6072-Hiver2024-C,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN6072-Hiver2024-C,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN6074-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Myriam Gauthier
SIN6074-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Myriam Gauthier
SIN6074-Ete2024-C,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SIN6074-Ete2024-C,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SIN6075-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Myriam Gauthier
SIN6075-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Myriam Gauthier
SIN6101-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 26 sept. 2024,12h30,15h20,Ferdinand-Vandry 4527,Classe virtuelle synchrone,Bruno Pilote
SIN6101-Automne2023-B,0,Jeudi,Du 19 oct. 2023 au 16 nov. 2023,12h30,15h20,Ferdinand-Vandry 1211,En classe,N/A
SIN6102-Hiver2024-A,0,Mardi,Du 16 jan. 2024 au 13 fév. 2024,12h30,15h20,Ferdinand-Vandry 1295,En classe,N/A
SIN6103-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 17 sept. 2024,12h30,15h20,Ferdinand-Vandry 1294,En classe,Bruno Pilote
SIN6104-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 13 mars 2024,8h30,11h20,Ferdinand-Vandry 0212,En classe,N/A
SIN6105-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 9 oct. 2024,8h30,11h20,Ferdinand-Vandry 0227,En classe,N/A
SIN6106-Hiver2024-A,0,Jeudi,Du 1 fév. 2024 au 15 fév. 2024,8h30,11h20,Ferdinand-Vandry 1203,En classe,N/A
SIN6107-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 19 sept. 2024,8h30,11h20,Ferdinand-Vandry 1211,Classe virtuelle synchrone,N/A
SIN6108-Ete2024-A,0,Mardi,Du 28 mai 2024 au 11 jun. 2024,8h30,11h20,Ferdinand-Vandry 1871,Classe virtuelle synchrone,N/A
SIN6109-Ete2024-A,0,Mercredi,Du 6 mai 2024 au 21 jun. 2024,9h30,11h20,Ferdinand-Vandry 1871,En classe,N/A
SIN6110-Ete2024-A,0,N/A,Du 6 mai 2024 au 21 jun. 2024,N/A,N/A,N/A,Sur Internet,N/A
SIN6111-Ete2024-A,0,N/A,Du 6 mai 2024 au 21 jun. 2024,N/A,N/A,N/A,Sur Internet,N/A
SIN6573-Automne2024-A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN6573-Hiver2024-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN6576-Automne2024-A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN6811-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6811-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6811-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6812-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6812-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6812-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6813-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6813-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6813-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6814-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6814-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN6814-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN7000-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 24 sept. 2024,12h30,15h20,Ferdinand-Vandry 3122,En classe,N/A
SIN7000-Automne2023-B,0,Mardi,Du 10 oct. 2023 au 14 nov. 2023,12h30,15h20,Ferdinand-Vandry 1211,En classe,N/A
SIN7002-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,Daphney St-Germain
SIN7002-Automne2023-B,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIN7002-Automne2022-C,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,12h30,15h20,N/A,Sur Internet,N/A
SIN7003-Hiver2024-A,0,Lundi,N/A,12h30,15h20,Ferdinand-Vandry 1805,En classe,N/A
SIN7004-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIN7009-Automne2024-A,0,Vendredi,Du 3 sept. 2024 au 20 sept. 2024,8h30,11h20,Ferdinand-Vandry 4527,Classe virtuelle synchrone,Laurence Guillaumie
SIN7009-Automne2022-B,0,Vendredi,Du 6 sept. 2022 au 16 déc. 2022,8h30,11h20,N/A,Sur Internet,N/A
SIN7009-Automne2021-C,0,Vendredi,Du 30 août 2021 au 10 déc. 2021,8h30,11h20,N/A,Sur Internet,N/A
SIN7016-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 26 sept. 2024,8h30,11h20,Ferdinand-Vandry 3122,Classe virtuelle synchrone,N/A
SIN7016-Automne2023-B,0,Jeudi,Du 12 oct. 2023 au 16 nov. 2023,8h30,11h20,Ferdinand-Vandry 1211,En classe,N/A
SIN7016-Hiver2023-C,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,8h30,11h20,Ferdinand-Vandry 2289A,En classe,N/A
SIN7021-Automne2020-A,0,Jeudi,Du 17 sept. 2020 au 1 oct. 2020,8h30,11h20,Ferdinand-Vandry 1803,Classe virtuelle synchrone,N/A
SIN7021-Hiver2016-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN7022-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,N/A,Classe virtuelle synchrone,N/A
SIN7022-Hiver2022-B,0,Mercredi,Du 10 jan. 2022 au 22 avr. 2022,8h30,11h20,N/A,Classe virtuelle synchrone,N/A
SIN7028-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,Ferdinand-Vandry 1294,En classe,N/A
SIN7028-Hiver2022-B,0,Jeudi,Du 10 jan. 2022 au 22 avr. 2022,8h30,11h50,Ferdinand-Vandry 2897,Sur Internet,N/A
SIN7031-Ete2019-A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN7031-Ete2014-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIN7112-Ete2024-A,0,Mardi,Du 6 mai 2024 au 21 jun. 2024,12h30,15h20,Ferdinand-Vandry 1203,Sur Internet,N/A
SIN8000-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,8h30,11h20,N/A,Classe virtuelle synchrone,Pawel Krol
SIN8000-Automne2023-B,0,Mercredi,N/A,8h30,15h50,Ferdinand-Vandry 1294,En classe,N/A
SIN8000-Automne2022-C,0,Mercredi,N/A,8h30,15h50,Ferdinand-Vandry 1805,En classe,N/A
SIN8001-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Sur Internet,Patrick Martin
SIN8001-Automne2023-B,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIN8001-Automne2022-C,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,12h30,15h20,N/A,Sur Internet,N/A
SIN8003-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIN8003-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIN8004-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIN8004-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIN8010-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
SIN8010-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Examen de doctorat,N/A
SIN8010-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
SIN8011-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
SIN8011-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Examen de doctorat,N/A
SIN8011-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Examen de doctorat,N/A
SIN8821-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8821-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8821-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8822-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8822-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8822-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8823-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8823-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8823-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8824-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8824-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8824-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8825-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8825-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8825-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8826-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8826-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8826-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8827-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8827-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8827-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8828-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8828-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIN8828-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO1000-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,Palasis-Prince 3215,En classe,N/A
SIO1000-Automne2024-B,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO1000-Ete2024-C,0,Jeudi,Du 6 mai 2024 au 19 jui. 2024,8h30,11h20,N/A,Classe virtuelle synchrone,N/A
SIO1000-Hiver2024-D,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,Palasis-Prince 1325,En classe,N/A
SIO1000-Hiver2024-E,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO1000-Hiver2024-F,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO1000-Hiver2024-G,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,Palasis-Prince 1325,En classe,N/A
SIO1001-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,Palasis-Prince 2307,Sur Internet,Nura Jabagi
SIO1001-Automne2024-B,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Sur Internet,N/A
SIO1001-Ete2024-C,0,Mardi,Du 6 mai 2024 au 19 jui. 2024,12h30,15h20,N/A,En classe,N/A
SIO1001-Hiver2024-D,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,N/A,Sur Internet,N/A
SIO1001-Hiver2024-E,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,Palasis-Prince 3215,Sur Internet,N/A
SIO2000-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,Xavier G. Barrette
SIO2000-Automne2024-B,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,Palasis-Prince 1325,En classe,N/A
SIO2000-Hiver2024-C,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,Palasis-Prince 3313,Sur Internet,N/A
SIO2000-Hiver2024-D,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO2000-Automne2023-E,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO2000-Automne2023-F,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO2001-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Sur Internet,Jonathan Kanumubadi
SIO2001-Hiver2024-B,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Sur Internet,N/A
SIO2001-Automne2023-C,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIO2100-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Sur Internet,Assia Lasfer
SIO2100-Hiver2024-B,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Sur Internet,N/A
SIO2100-Automne2023-C,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIO2102-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,N/A,Classe virtuelle synchrone,William Landry
SIO2102-Automne2024-B,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,Palasis-Prince 1317,En classe,William Landry
SIO2102-Ete2024-C,0,Mardi,Du 6 mai 2024 au 19 jui. 2024,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO2102-Hiver2024-D,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO2103-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,Palasis-Prince 3323,En classe,Maxime Lacasse
SIO2103-Ete2024-B,0,Mardi,Du 6 mai 2024 au 19 jui. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO2103-Hiver2024-C,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,Palasis-Prince 2327,Sur Internet,N/A
SIO2104-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Classe virtuelle synchrone,Alain Fortier
SIO2104-Ete2024-B,0,Jeudi,Du 6 mai 2024 au 19 jui. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO2104-Hiver2024-C,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO2105-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Classe virtuelle synchrone,Régent Bégin
SIO2105-Automne2023-B,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO2105-Automne2022-C,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,15h30,18h20,Palasis-Prince 3325,Sur Internet,N/A
SIO2106-Automne2023-A,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,18h30,21h20,Palasis-Prince 1325,Sur Internet,N/A
SIO2106-Automne2022-B,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,18h30,21h20,Palasis-Prince 3323,Sur Internet,N/A
SIO2107-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,N/A,Classe virtuelle synchrone,Hager Khechine
SIO2107-Hiver2024-B,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,Palasis-Prince 3215,En classe,N/A
SIO2107-Hiver2024-C,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO2107-Automne2023-D,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO2110-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO2110-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO3100-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO3100-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO3100-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,12h30,15h20,N/A,Sur Internet,N/A
SIO3104-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO3104-Hiver2024-B,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO3104-Hiver2023-C,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO3105-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Sur Internet,N/A
SIO3105-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SIO3110-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,8h30,11h20,N/A,Sur Internet,Pier-Yves Poulin
SIO3110-Hiver2024-B,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,N/A,Sur Internet,N/A
SIO3110-Automne2023-C,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,N/A,Sur Internet,N/A
SIO4018-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,N/A,Sur Internet,N/A
SIO4023-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO4023-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO4023-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6001-Ete2024-A,0,Lundi,Du 6 mai 2024 au 19 jui. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6001-Hiver2024-B,0,Jeudi,N/A,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6003-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,Mohamed Lassaad Ammari
SIO6003-Hiver2024-B,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,Palasis-Prince 1325,En classe,N/A
SIO6003-Hiver2024-C,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO6003-Automne2023-D,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO6004-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Sur Internet,N/A
SIO6004-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,18h30,21h20,Palasis-Prince 3323,Sur Internet,N/A
SIO6005-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,Palasis-Prince 1307,En classe,N/A
SIO6005-Automne2024-B,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,Thierry Brisset
SIO6005-Hiver2024-C,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,N/A,Sur Internet,N/A
SIO6005-Automne2023-D,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6005-Automne2023-E,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6007-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6007-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,18h30,21h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6009-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,12h30,14h20,Palasis-Prince 3215,Sur Internet,Nura Jabagi
SIO6009-Automne2024-B,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,Régent Bégin
SIO6009-Ete2024-C,0,Mercredi,Du 6 mai 2024 au 19 jui. 2024,12h30,15h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6009-Ete2024-D,0,Mercredi,Du 6 mai 2024 au 19 jui. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6009-Hiver2024-E,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,12h30,14h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6009-Hiver2024-F,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6009-Hiver2024-G,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,Palasis-Prince 1325,Sur Internet,N/A
SIO6010-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SIO6010-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SIO6012-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Classe virtuelle synchrone,Hichem Klabi
SIO6012-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,15h30,18h20,Palasis-Prince 2327,Sur Internet,N/A
SIO6012-Automne2022-C,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,18h30,21h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6015-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,N/A,Sur Internet,Patrice Di Marcantonio
